endTime,artistName,trackName,msPlayed
2025-05-06 14:29,The Kooks,Jackie Big Tits,152586
2025-05-06 14:33,The Kooks,Bad Habit,221413
2025-05-06 14:34,The Kooks,Seaside,99226
2025-05-06 14:38,The Kooks,Is It Me,210453
2025-05-06 14:42,The Kooks,Around Town,250692
2025-05-06 14:45,The Kooks,She Moves In Her Own Way,169306
2025-05-06 14:48,The Kooks,Always Where I Need To Be,161720
2025-05-06 14:51,The Kooks,Cold Heart - Single Edit,210893
2025-05-06 14:55,The Kooks,Ooh La,208973
2025-05-06 14:58,The Kooks,Never Know,175120
2025-05-06 15:01,The Kooks,Chicken Bone,225001
2025-05-06 15:05,The Kooks,Sunny Baby,199040
2025-05-06 15:08,The Kooks,Mr. Maker,180880
2025-05-06 15:11,The Kooks,Naive,188424
2025-05-06 15:14,The Kooks,25,223893
2025-05-06 15:18,The Kooks,Naive,203506
2025-05-06 15:22,The Kooks,Gap,239960
2025-05-06 15:26,The Kooks,Forgive & Forget,237248
2025-05-06 15:28,The Kooks,Nothing Ever Changes,135253
2025-05-06 15:30,The Kooks,Sofa Song,133253
2025-05-06 15:34,The Kooks,Killing Me,205026
2025-05-06 15:38,The Kooks,Be Who You Are,234693
2025-05-06 15:41,The Kooks,Sway,216880
2025-05-06 15:44,The Kooks,Taking Pictures Of You,161982
2025-05-06 15:47,The Kooks,Rosie,190960
2025-05-06 15:51,The Kooks,Compass Will Fracture,192133
2025-05-06 15:54,The Kooks,Connection,225733
2025-05-06 15:59,The Kooks,Sweet Emotion,308569
2025-05-06 16:03,The Kooks,Shine On,194240
2025-05-06 16:06,The Kooks,So Good Looking,203285
2025-05-06 16:10,The Kooks,See The Sun,216426
2025-05-06 16:12,The Kooks,See Me Now,136895
2025-05-07 13:54,The Kooks,See Me Now,44227
2025-05-07 13:58,filous,Hey Love,228916
2025-05-07 14:01,The Kooks,Constantine's Love - Studio Demo,158880
2025-05-07 14:03,The Kooks,Oasis,113426
2025-05-07 14:06,The Kooks,Closer,220933
2025-05-07 14:10,The Kooks,Pumped Up Kicks - BBC Live Version,202283
2025-05-07 14:13,The Kooks,Four Leaf Clover,203081
2025-05-07 14:18,The Kooks,Pamela,184699
2025-05-07 14:20,The Kooks,Jeanie,161632
2025-05-07 14:24,The Kooks,All the Time,246736
2025-05-07 14:28,The Kooks,No Pressure,216617
2025-05-07 14:31,The Kooks,Beautiful World,183586
2025-05-07 14:35,The Kooks,Westside,210193
2025-05-07 14:38,The Kooks,Stole Away - Demo,173355
2025-05-07 14:40,The Kooks,Melody Maker,144593
2025-05-07 14:43,The Kooks,Watching The Ships Roll In,201160
2025-05-07 14:47,The Kooks,Eskimo Kiss,214280
2025-05-07 14:51,Phoenix,Lisztomania,241640
2025-05-07 14:54,Catfish and the Bottlemen,Emily,138573
2025-05-07 14:55,Corella,Come Around,63840
2025-05-07 14:59,Crystal Fighters,Love Natural,199526
2025-05-07 15:03,The Griswolds,16 Years,225720
2025-05-07 15:08,Gorillaz,Désolé (feat. Fatoumata Diawara) - Extended Version,333113
2025-05-07 15:13,Milky Chance,Stolen Dance,313684
2025-05-07 15:18,Rex Orange County,Best Friend,262231
2025-05-07 15:21,The Fratellis,Whistle For The Choir,216880
2025-05-07 15:25,Arctic Monkeys,From The Ritz To The Rubble,193426
2025-05-07 15:28,Corella,Barcelona Girl,204600
2025-05-07 15:33,Tame Impala,Feels Like We Only Go Backwards,5927
2025-05-07 15:33,Blur,Ghost Ship,299133
2025-05-07 15:37,Jungle,Casio,234369
2025-05-07 15:41,The Last Shadow Puppets,Miracle Aligner,245727
2025-05-07 15:44,Gorillaz,November Has Come,165093
2025-05-07 15:47,Fitz and The Tantrums,Out of My League,209386
2025-05-07 15:51,The Jungle Giants,She's a Riot,221493
2025-05-07 16:34,Rex Orange County,Best Friend,262231
2025-05-07 16:37,Arctic Monkeys,Stop The World I Wanna Get Off With You,191040
2025-05-07 16:40,Bloc Party,Banquet,196613
2025-05-07 16:46,Milky Chance,Stolen Dance,313684
2025-05-07 16:48,Bilk,Bad News,152051
2025-05-07 16:51,boy pablo,"Dance, Baby!",198000
2025-05-07 16:55,Capital Cities,Vowels,184760
2025-05-07 17:12,Gorillaz,Every Planet We Reach Is Dead,295266
2025-05-07 17:16,The Temper Trap,Love Lost,213386
2025-05-07 17:19,Imagine Dragons,On Top Of The World,192280
2025-05-07 17:22,The Strokes,"Call It Fate, Call It Karma",204773
2025-05-07 17:31,Arctic Monkeys,Leave Before The Lights Come On,233946
2025-05-07 17:35,Parcels,Lightenup,237227
2025-05-07 17:39,Miike Snow,Paddling Out,223053
2025-05-07 17:43,Young the Giant,Cough Syrup,249520
2025-05-07 17:45,Still Woozy,Window,139293
2025-05-07 17:50,Dayglow,Can I Call You Tonight?,278769
2025-05-07 17:54,Gorillaz,DARE (feat. Shaun Ryder & Roses Gabor),244999
2025-05-07 17:57,X Ambassadors,Renegades,195200
2025-05-07 18:00,Bilk,CM2,179638
2025-05-07 18:03,Tame Impala,Elephant,158177
2025-05-07 18:09,Arctic Monkeys,Fluorescent Adolescent,183893
2025-05-07 18:12,Mild High Club,Tesselation,152824
2025-05-07 18:15,Catfish and the Bottlemen,Oxygen,169866
2025-05-07 18:16,Lonely God,Marlboro Nights,68522
2025-05-07 18:19,American Authors,Best Day Of My Life,194240
2025-05-07 18:23,Broken Bells,After the Disco,219293
2025-05-07 18:27,Gorillaz,Silent Running (feat. Adeleye Omotayo),266338
2025-05-07 18:31,George Ezra,Budapest,200733
2025-05-07 18:34,overpass,3AM,211119
2025-05-07 18:37,The Reytons,Jealous Type,201186
2025-05-07 18:41,Capital Cities,Kangaroo Court,223186
2025-05-07 18:44,The Vaccines,If You Wanna,174013
2025-05-07 18:47,Milky Chance,Save Your Tears (Acoustic),183277
2025-05-07 18:51,Portugal. The Man,Purple Yellow Red and Blue,249746
2025-05-07 18:55,No Vacation,Dræm Girl,234631
2025-05-07 18:57,Tame Impala,Nangs,107533
2025-05-07 19:01,Gorillaz,She's My Collar (feat. Kali Uchis),209560
2025-05-07 19:05,Daft Punk,Face to Face,240173
2025-05-07 19:09,Jason Mraz,I'm Yours,242946
2025-05-07 19:12,The Reytons,Cash In Hand & Fake IDs,198826
2025-05-07 19:16,Imagine Dragons,Shots,232333
2025-05-07 19:20,Two Door Cinema Club,Are We Ready? (Wreck),230853
2025-05-07 19:25,The Strokes,Bad Decisions,293360
2025-05-07 19:28,TV Girl,Lovers Rock,213920
2025-05-07 19:32,Cage The Elephant,Cigarette Daydreams,208760
2025-05-07 19:35,The Royal Concept,Smile,197253
2025-05-07 19:39,Gorillaz,Aries (feat. Peter Hook and Georgia),253333
2025-05-07 19:42,Vansire,Metamodernity,162663
2025-05-07 19:45,The Lumineers,Ophelia,160097
2025-05-07 19:48,Phoenix,Lasso,167840
2025-05-07 19:51,Imagine Dragons,Demons,177506
2025-05-07 19:52,Tame Impala,Disciples,108546
2025-05-07 19:57,Her's,What Once Was,255067
2025-05-07 20:01,Dayglow,Can I Call You Tonight?,278769
2025-05-07 20:10,Cage The Elephant,Telescope,7874
2025-05-08 18:23,Cage The Elephant,Telescope,220674
2025-05-08 18:26,The Strokes,You Only Live Once,189226
2025-05-08 18:30,The Strokes,Under Cover of Darkness,235546
2025-05-08 18:34,Catfish and the Bottlemen,Pacifier,237533
2025-05-08 19:37,Two Door Cinema Club,What You Know,191400
2025-05-08 19:39,Still Woozy,Goodie Bag,146390
2025-05-08 20:09,Saint Motel,Cold Cold Man,230773
2025-05-08 20:11,The Reytons,On the Back Burner,126074
2025-05-08 20:12,boy pablo,wtf,72187
2025-05-08 20:15,The Vaccines,I Always Knew,214346
2025-05-08 20:19,Arctic Monkeys,I Wanna Be Yours,183956
2025-05-08 20:22,The Fratellis,Seven Nights Seven Days,205453
2025-05-08 20:25,The Strokes,Last Nite,193506
2025-05-08 20:29,Catfish and the Bottlemen,Cocoon,236887
2025-05-08 20:34,The Backseat Lovers,Kilby Girl,282205
2025-05-08 20:37,Two Door Cinema Club,I Can Talk,177426
2025-05-08 20:39,Still Woozy,Lucy,142500
2025-05-08 20:44,Peter Bjorn and John,Young Folks,276693
2025-05-09 00:29,Blur,Song 2 - 2012 Remaster,121160
2025-05-09 00:32,The Reytons,Tallest Man in the Nightclub,181750
2025-05-09 00:35,The Whitest Boy Alive,Burning,191173
2025-05-09 00:39,The Temper Trap,Sweet Disposition,231546
2025-05-09 00:42,The Fratellis,Chelsea Dagger,203760
2025-05-09 00:46,Sports,Panama,198546
2025-05-09 00:49,Jake Bugg,Messed Up Kids,179893
2025-05-09 00:52,The Kooks,Matchbox,189567
2025-05-09 00:55,Gorillaz,Sorcererz,180373
2025-05-09 00:59,Catfish and the Bottlemen,Soundcheck,261560
2025-05-09 01:02,Vansire,That I Miss You,140116
2025-05-09 01:03,Kakkmaddafakka,Your Girl,69846
2025-05-11 23:56,Kakkmaddafakka,Your Girl,139675
2025-05-11 23:59,Arctic Monkeys,When The Sun Goes Down,202133
2025-05-12 00:02,The Royston Club,Blisters,179776
2025-05-12 00:05,Surf Curse,Disco,152760
2025-05-12 00:09,Portugal. The Man,So Young,246480
2025-05-12 00:13,The Fratellis,She's Not Gone Yet but She's Leaving,230200
2025-05-12 03:48,Milky Chance,Flashed Junk Mind,181020
2025-05-12 13:58,Milky Chance,Flashed Junk Mind,81134
2025-05-12 14:01,The Strokes,The End Has No End,180048
2025-05-12 14:04,Phoenix,1901,193106
2025-05-12 14:07,Bastille,Send Them Off!,200987
2025-05-12 14:12,Arctic Monkeys,505,253586
2025-05-12 14:15,The Royston Club,Mariana,190040
2025-05-12 14:18,junodream,Nobody Wants You,213373
2025-05-12 14:20,Steve Lacy,Some,118393
2025-05-12 14:24,Declan McKenna,Brazil,252306
2025-05-12 14:28,Ziggy Alberts,Gone (The Pocahontas Song),218500
2025-05-12 14:31,The Reytons,Low Life (2018),175965
2025-05-12 14:35,The Strokes,Hard To Explain,224426
2025-05-12 14:39,Portugal. The Man,Live in the Moment,246786
2025-05-12 14:43,No Wyld,Let Me Know,252093
2025-05-12 14:46,Two Door Cinema Club,Something Good Can Work,164186
2025-05-12 14:49,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2025-05-12 14:53,The Police,Every Breath You Take,253920
2025-05-12 14:56,overpass,One Night Lover,180000
2025-05-12 14:59,Gorillaz,Rhinestone Eyes,200173
2025-05-12 15:03,Foster The People,Pumped Up Kicks,239600
2025-05-12 15:06,Vampire Weekend,Campus,176466
2025-05-12 15:09,The Strokes,Someday,183573
2025-05-12 15:12,Beach Fossils,This Year,168092
2025-05-12 15:16,Catfish and the Bottlemen,Postpone,245533
2025-05-12 15:19,Saint Motel,Move,187893
2025-05-12 15:23,Cat Janice,Crypto Kids,221400
2025-05-12 15:27,Bloc Party,Helicopter,220160
2025-05-12 15:31,The xx,Dangerous,250000
2025-05-12 15:34,Gorillaz,Tranz,162626
2025-05-12 15:37,Her's,Marcel,187571
2025-05-12 15:40,Still Woozy,Cooks,174105
2025-05-12 15:44,Franz Ferdinand,Take Me Out,237026
2025-05-12 15:46,The Strokes,What Ever Happened?,169506
2025-05-12 15:49,Stealth,Truth Is,188022
2025-05-12 15:52,The Reytons,Broke Boys Cartel,169133
2025-05-12 15:56,The Killers,Mr. Brightside,222973
2025-05-12 15:59,Frank Ocean,Pink + White,184516
2025-05-12 16:02,Kali Uchis,telepatía,160191
2025-05-12 16:06,Gorillaz,Dirty Harry (feat. Bootie Brown),230426
2025-05-12 16:09,Tom Grennan,Found What I've Been Looking For,193680
2025-05-12 16:13,Jungle,Beat 54 (All Good Now),246815
2025-05-12 16:17,Arctic Monkeys,Crying Lightning,224826
2025-05-12 16:19,Beach Fossils,Down the Line,158474
2025-05-12 16:24,The Backseat Lovers,Pool House,269411
2025-05-12 16:26,The Strokes,12:51,153133
2025-05-12 17:00,Imagine Dragons,Radioactive,186813
2025-05-12 17:03,Mura Masa,helpline (feat. Tom Tripp),204626
2025-05-12 17:05,The Snuts,Maybe California,118746
2025-05-12 17:09,Gorillaz,Momentary Bliss (feat. slowthai and Slaves),221386
2025-05-12 17:13,Tame Impala,The Less I Know The Better,216320
2025-05-12 17:16,Dayglow,Hot Rod,204014
2025-05-12 17:20,Arctic Monkeys,Arabella,207356
2025-05-12 17:23,Skylar Grey,Cannonball,235426
2025-05-12 17:26,Supergrass,Alright - 2015 Remaster,181266
2025-05-12 17:31,Rex Orange County,Never Enough,298520
2025-05-12 19:44,GROUPLOVE,Don't Stop Making It Happen,181093
2025-05-12 19:47,The Strokes,Automatic Stop,207133
2025-05-12 22:30,Vampire Weekend,Worship You,121660
2025-05-14 00:30,Vampire Weekend,Worship You,79837
2025-05-14 00:34,The Strokes,Barely Legal,234733
2025-05-14 00:54,Surf Curse,Freaks,60513
2025-05-14 15:36,Las Pastillas del Abuelo,Viejo,4344
2025-05-14 15:39,Bersuit Vergarabat,Cuatro Vientos,186986
2025-05-14 15:44,Andrés Calamaro,Crímenes perfectos,262640
2025-05-14 15:47,Soda Stereo,Trátame Suavemente - Remasterizado 2007,200800
2025-05-14 15:50,No Te Va Gustar,A las Nueve,207533
2025-05-14 15:54,Vicentico,Solo un Momento,235733
2025-05-14 15:58,Andrés Calamaro,Donde manda marinero,244866
2025-05-14 16:03,La Franela,Hacer un puente,282958
2025-05-14 16:06,La Franela,Lo Que Me Mata,197474
2025-05-14 16:10,Coti,Nada Fue Un Error,207880
2025-05-14 16:13,Los Abuelos De La Nada,Costumbres Argentinas - En Vivo,197933
2025-05-14 16:19,Soda Stereo,En La Ciudad De La Furia - Remasterizado 2007,344893
2025-05-14 16:24,Andrés Calamaro,Flaca,277653
2025-05-14 16:27,No Te Va Gustar,Ese Maldito Momento,185866
2025-05-14 18:03,Los Piojos,Verano del 92,262273
2025-05-14 18:06,Soda Stereo,De Música Ligera - Remasterizado 2007,213066
2025-05-14 18:10,La Vela Puerca,José Sabía,201560
2025-05-14 18:15,Las Pastillas del Abuelo,Skalipso,297650
2025-05-14 18:19,Mancha De Rolando,Donde Vamos,270826
2025-05-14 18:23,Andrés Calamaro,Te quiero igual,235560
2025-05-14 18:28,Catupecu Machu,A Veces Vuelvo,266133
2025-05-14 18:31,Estelares,El Corazon Sobre Todo,230211
2025-05-14 18:37,Memphis La Blusera,La bifurcada - En Vivo,315614
2025-05-14 18:39,Pappo,Juntos a la Par,161133
2025-05-14 18:43,Fabiana Cantilo,Fue Amor,192226
2025-05-14 18:47,La Vela Puerca,De Atar,244160
2025-05-14 18:51,Guasones,Tan Distintos,247419
2025-05-14 18:56,Miguel Mateos - Zas,Tirá para Arriba,309244
2025-05-14 18:59,Intoxicados,Señor Kioskero,198385
2025-05-14 19:03,La Renga,El Revelde,224266
2025-05-14 19:07,Estelares,Aire,216320
2025-05-14 19:11,Los Enanitos Verdes,Tu Carcel - En Vivo,242413
2025-05-14 19:16,La Vela Puerca,Dice,306200
2025-05-14 19:33,El Cuarteto De Nos,Me amo,220186
2025-05-14 19:38,Intoxicados,Una Vela,273280
2025-05-14 19:45,Ciro y los Persas,Tan Solo - Antes - Ferro 2014 en Vivo,414840
2025-05-14 19:49,La Vela Puerca,Va A Escampar,281533
2025-05-14 19:54,Pier,Sacrificio y Rock N' Roll,269331
2025-05-14 19:58,El Cuarteto De Nos,Lo malo de ser bueno,242120
2025-05-14 20:02,Intoxicados,Pila Pila,266320
2025-05-14 20:05,La Vela Puerca,El Viejo,187066
2025-05-14 20:10,Ciro y los Persas,Astros,252818
2025-05-14 20:14,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,229160
2025-05-14 20:17,Attaque 77,No Me Arrepiento de Este Amor,228266
2025-05-14 20:21,Intoxicados,Quieren Rock,224400
2025-05-14 20:26,Virus,Luna de Miel en la Mano,316426
2025-05-14 20:31,La Vela Puerca,Va A Escampar,281533
2025-05-14 20:35,Turf,Loco Un Poco,207280
2025-05-14 20:40,Viejas Locas,Legalícenla,333653
2025-05-14 20:44,Ciro y los Persas,Mírenla,256190
2025-05-14 20:48,Guasones,Down,188586
2025-05-14 20:50,Patricio Rey y sus Redonditos de Ricota,Mi Perro Dinamita,155893
2025-05-14 20:55,Ciro y los Persas,Vas a Bailar,300181
2025-05-14 21:00,La Vela Puerca,En EL Limbo,282426
2025-05-14 21:02,Andrés Calamaro,Maradona,109640
2025-05-14 21:07,Andrés Calamaro,Paloma,296973
2025-05-14 21:11,Los Rodriguez,Dulce condena,281560
2025-05-14 21:16,No Te Va Gustar,Chau,296893
2025-05-14 21:20,Soda Stereo,Entre Caníbales - Remasterizado 2007,246693
2025-05-14 21:24,Viejas Locas,Me Gustas Mucho,199933
2025-05-14 21:28,Los Caballeros De La Quema,Sapo de Otro Pozo,258800
2025-05-14 21:32,Bersuit Vergarabat,Mi Caramelo - Live In Buenos Aires / 2001,209893
2025-05-14 21:35,Callejeros,Prohibido,210013
2025-05-14 21:39,Andrés Calamaro,Te quiero igual,235560
2025-05-14 21:43,Estelares,Un Dia Perfecto,242932
2025-05-14 21:48,Los Caballeros De La Quema,Fulanos de Nadie,281266
2025-05-14 21:52,Vicentico,Los Caminos de la Vida,239040
2025-05-14 21:56,Los Piojos,Ruleta,256386
2025-05-14 22:01,La Vela Puerca,Clarobscuro,308666
2025-05-14 22:07,Ratones Paranoicos,Sigue Girando - En Vivo,356037
2025-05-14 22:11,La Beriso,No Me Olvides,205386
2025-05-14 22:15,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,279986
2025-05-14 22:19,La Vela Puerca,Para No Verme Más,245986
2025-05-14 22:23,Intoxicados,Se Fue Al Cielo,225813
2025-05-14 22:28,Andrés Calamaro,Alta suciedad,267733
2025-05-14 22:31,Mancha De Rolando,Calavera,212317
2025-05-14 22:36,Soda Stereo,Nada Personal - Remasterizado 2007,292573
2025-05-14 22:40,Intoxicados,Esta Saliendo El Sol,248600
2025-05-14 22:45,La Beriso,Madrugada,281920
2025-05-14 22:49,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,241501
2025-05-14 22:53,Turf,Pasos al costado,255158
2025-05-14 22:57,Los Abuelos De La Nada,Tristeza De La Ciudad,215013
2025-05-14 23:00,Memphis La Blusera,La flor más bella - En Vivo,174332
2025-05-14 23:05,Soda Stereo,Persiana Americana - Remasterizado 2007,292266
2025-05-14 23:10,Divididos,¿Qué Ves?,313733
2025-05-14 23:13,Andrés Calamaro,Me arde,217733
2025-05-14 23:18,Andrés Calamaro,No se puede vivir del amor,261253
2025-05-14 23:22,Bersuit Vergarabat,La Soledad,263933
2025-05-14 23:26,Andrés Calamaro,Estadio Azteca,217973
2025-05-14 23:30,La Vela Puerca,Zafar,262000
2025-05-14 23:34,Andrés Calamaro,Cuando no estás,202822
2025-05-14 23:38,Catupecu Machu,Hechizos,279013
2025-05-14 23:42,Los Auténticos Decadentes,La Prima Lejana,248920
2025-05-14 23:46,Los Abuelos De La Nada,Sin Gamulán,195400
2025-05-14 23:50,Los Rodriguez,Mucho mejor (feat. Coque Malla),234800
2025-05-14 23:53,Callejeros,9 de Julio,226746
2025-05-15 15:11,Los Tipitos,Brujería,64951
2025-05-15 15:16,Snow Patrol,Chasing Cars,267960
2025-05-15 15:20,Bon Iver,Skinny Love,238520
2025-05-15 15:23,James Blunt,Stay the Night,216333
2025-05-15 15:27,Vance Joy,Mess Is Mine,223640
2025-05-15 15:30,Bruno Mars,When I Was Your Man,213826
2025-05-15 15:35,Lionel Richie,All Night Long (All Night) - Single Version,258666
2025-05-15 15:38,The Lumineers,Angela,201785
2025-05-15 15:42,The Lumineers,Sleep On The Floor,211851
2025-05-15 15:47,Israel Kamakawiwo'ole,Somewhere Over The Rainbow/What A Wonderful World,308026
2025-05-15 15:52,The Police,Message In A Bottle,290280
2025-05-15 15:55,Corella,Come Around,194389
2025-05-15 15:59,Coldplay,Adventure of a Lifetime,263786
2025-05-15 16:02,Neon Trees,Everybody Talks,177280
2025-05-15 16:06,Jason Mraz,I'm Yours,242946
2025-05-15 16:10,Maroon 5,Memories,189486
2025-05-15 16:13,Maroon 5,This Love,206200
2025-05-15 16:17,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
2025-05-15 16:20,Yusuf / Cat Stevens,Father And Son,221120
2025-05-15 16:25,Maroon 5,She Will Be Loved,257133
2025-05-15 16:29,Coldplay,A Sky Full of Stars,267866
2025-05-15 16:32,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546
2025-05-15 16:36,Maroon 5,Won't Go Home Without You,231173
2025-05-15 16:39,X Ambassadors,Renegades,195200
2025-05-15 16:42,The Lumineers,Ophelia,160097
2025-05-15 16:46,Jason Mraz,Love Someone,257173
2025-05-15 16:50,The Kooks,Naive,203506
2025-05-15 16:54,Passenger,Let Her Go,252733
2025-05-15 16:57,Pacific,Feeling,163477
2025-05-15 17:01,Tom Odell,Another Love,244360
2025-05-15 17:04,The 502s,Just A Little While,162608
2025-05-15 17:06,Sam Fender,Poundshop Kardashians,159295
2025-05-15 17:09,Niall Horan,Slow Hands,188174
2025-05-15 17:13,Lewis Capaldi,Bruises,220492
2025-05-15 17:18,The Fray,How to Save a Life,262533
2025-05-15 17:21,Jack Johnson,Upside Down,209546
2025-05-15 17:24,Tai Verdes,we would have some cute kids.,154764
2025-05-15 17:27,Phillip Phillips,"Gone, Gone, Gone",209693
2025-05-15 17:31,Bruno Mars,Marry You,230192
2025-05-15 17:34,Duncan Laurence,Arcade,183624
2025-05-15 17:38,The Police,Every Little Thing She Does Is Magic,260573
2025-05-15 17:43,James Blunt,Postcards,286973
2025-05-15 17:46,Circa Waves,T-Shirt Weather,192120
2025-05-15 17:50,Plain White T's,Hey There Delilah,232533
2025-05-15 17:56,The Verve,Bitter Sweet Symphony - Remastered 2016,357266
2025-05-15 17:59,Sam Fender,Will We Talk?,162600
2025-05-15 18:03,Train,"Hey, Soul Sister",216773
2025-05-15 18:07,The Killers,Read My Mind,246840
2025-05-15 18:11,Weezer,Island In The Sun,200306
2025-05-15 18:14,Keane,Everybody's Changing,215880
2025-05-15 18:18,Tai Verdes,AOK,173640
2025-05-15 18:20,The Skinner Brothers,PRAWN SOUP,153050
2025-05-15 18:23,Jack Johnson,I Got You,179346
2025-05-15 18:26,Sam Smith,Stay With Me,172723
2025-05-15 18:28,The Lumineers,Flowers In Your Hair,109735
2025-05-15 18:31,Jake Bugg,Two Fingers,195986
2025-05-15 18:35,George Ezra,Budapest,200733
2025-05-15 18:37,Corella,Bloom,153822
2025-05-15 18:40,Corella,Let On,147360
2025-05-15 18:44,Ruth B.,Dandelions,233720
2025-05-15 18:48,Coldplay,Yellow,266773
2025-05-15 18:52,Bruno Mars,Talking to the Moon,217866
2025-05-15 18:55,Jack Johnson,Good People,208506
2025-05-15 18:59,Lukas Graham,7 Years,237300
2025-05-16 11:47,Maroon 5,Won't Go Home Without You,3944
2025-05-16 11:51,The Kooks,Compass Will Fracture,192133
2025-05-16 11:53,The Kooks,Oasis,113426
2025-05-16 11:55,The Kooks,Always Where I Need To Be,161720
2025-05-16 12:00,The Kooks,Sweet Emotion,308569
2025-05-16 12:04,The Kooks,Bad Habit,221413
2025-05-16 12:08,The Kooks,Around Town,250692
2025-05-16 12:12,The Kooks,Four Leaf Clover,203081
2025-05-16 12:15,The Kooks,Westside,210193
2025-05-16 12:18,The Kooks,How'd You Like That,194908
2025-05-16 12:22,The Kooks,Ooh La,208973
2025-05-16 12:31,The Kooks,Naive,203506
2025-05-16 12:35,The Kooks,Is It Me,210453
2025-05-16 12:38,The Kooks,Taking Pictures Of You,161982
2025-05-16 12:41,The Kooks,If They Could Only Know,192506
2025-05-16 12:44,The Kooks,See The Sun,216426
2025-05-16 12:48,filous,Hey Love,228916
2025-05-16 12:51,The Kooks,Beautiful World,183586
2025-05-16 12:55,The Kooks,Sway,216880
2025-05-16 12:58,The Kooks,Never Know,175120
2025-05-16 13:02,The Kooks,Closer,220933
2025-05-16 13:13,The Kooks,Sunny Baby,199040
2025-05-16 13:17,The Kooks,Connection,225733
2025-05-16 13:20,The Kooks,Watching The Ships Roll In,201160
2025-05-16 13:24,The Kooks,Be Who You Are,234693
2025-05-16 13:28,The Kooks,Shine On,194240
2025-05-16 13:31,The Kooks,Rosie,190960
2025-05-16 13:34,The Kooks,Junk Of The Heart (Happy),187253
2025-05-16 13:37,The Kooks,So Good Looking,203285
2025-05-16 13:41,The Kooks,Echo Chamber,234066
